Date,Open,High,Low,Close,Adj Close,Volume
2018-11-11,33.555401,33.889900,33.455700,33.889900,33.889900,2054542
2018-11-12,33.904099,34.195900,33.555401,33.797298,33.797298,3062737
2018-11-13,33.669201,33.946800,32.744099,32.836601,32.836601,3184292
2018-11-14,32.950500,33.164001,31.804701,32.288601,32.288601,4003494
2018-11-15,32.324200,32.324200,31.569799,31.591200,31.591200,2950632
2018-11-18,31.399000,31.527100,31.078800,31.214001,31.214001,2302550
2018-11-19,31.455900,31.470200,31.064501,31.470200,31.470200,5439921
2018-11-20,31.950001,32.209999,30.709999,31.959999,31.959999,3541727
2018-11-21,31.950001,32.240002,30.809999,31.320000,31.320000,3148628
2018-11-22,31.469999,31.959999,31.270000,31.889999,31.889999,2053248
2018-11-25,31.900000,31.930000,31.469999,31.500000,31.500000,2638650
2018-11-26,31.549999,31.920000,31.500000,31.670000,31.670000,2963252
2018-11-27,31.580000,31.660000,31.290001,31.459999,31.459999,5677300
2018-11-28,31.700001,31.760000,31.340000,31.510000,31.510000,3891742
2018-11-29,31.440001,31.590000,31.150000,31.590000,31.590000,9005904
2018-12-02,32.009998,32.209999,31.549999,31.709999,31.709999,3405519
2018-12-03,31.309999,31.450001,30.799999,30.950001,30.950001,4688367
2018-12-04,30.490000,31.290001,30.400000,31.260000,31.260000,4082771
2018-12-05,31.200001,31.820000,31.200001,31.730000,31.730000,3907489
2018-12-06,31.750000,32.200001,31.299999,31.950001,31.950001,3478654
2018-12-09,31.780001,31.830000,30.920000,31.000000,31.000000,3571721
2018-12-10,31.000000,31.070000,30.670000,31.059999,31.059999,3689370
2018-12-11,31.000000,31.370001,30.910000,31.340000,31.340000,3163448
2018-12-12,31.740000,31.900000,31.270000,31.280001,31.280001,3085274
2018-12-13,31.250000,31.670000,31.000000,31.280001,31.280001,2871673
2018-12-16,31.559999,32.029999,31.120001,31.940001,31.940001,2911484
2018-12-17,31.700001,32.299999,31.400000,32.090000,32.090000,3790052
2018-12-18,32.009998,32.139999,31.570000,31.950001,31.950001,4090601
2018-12-19,31.629999,32.369999,31.629999,31.879999,31.879999,3963525
2018-12-20,31.900000,32.029999,31.049999,31.430000,31.430000,6388925
2018-12-23,31.000000,31.740000,30.860001,31.590000,31.590000,1125323
2018-12-26,32.000000,32.290001,31.719999,32.250000,32.250000,1724053
2018-12-27,32.419998,32.540001,32.080002,32.529999,32.529999,1454683
2018-12-30,32.889999,33.060001,32.220001,32.220001,32.220001,1211737
2019-01-01,31.950001,32.340000,31.549999,31.549999,31.549999,1849213
2019-01-02,32.099998,32.400002,31.655001,31.750000,31.750000,1918781
2019-01-03,31.559999,32.090000,31.430000,32.080002,32.080002,1932987
2019-01-06,32.180000,32.544998,32.029999,32.220001,32.220001,1178253
2019-01-07,32.240002,32.310001,31.879999,32.220001,32.220001,2250335
2019-01-08,32.200001,32.279999,31.745001,32.020000,32.020000,2831768
2019-01-09,32.070000,32.130001,31.709999,31.969999,31.969999,2416787
2019-01-10,32.150002,32.549999,31.920000,31.950001,31.950001,2314813
